year,month,day_of_year,station_id,filename
2023,2,24,KEAX,KEAX20230224_202217_V06
2023,2,24,KEAX,KEAX20230224_202904_V06
2023,2,24,KEAX,KEAX20230224_203551_V06
2023,2,24,KEAX,KEAX20230224_204239_V06
2023,2,24,KEAX,KEAX20230224_204926_V06
2023,2,24,KEAX,KEAX20230224_205614_V06
2023,2,24,KEAX,KEAX20230224_205614_V06_MDM
2023,2,24,KEAX,KEAX20230224_210302_V06
2023,2,24,KEAX,KEAX20230224_210950_V06
2023,2,24,KEAX,KEAX20230224_211637_V06
2023,2,24,KEAX,KEAX20230224_212323_V06
2023,2,24,KEAX,KEAX20230224_213011_V06
2023,2,24,KEAX,KEAX20230224_213658_V06
2023,2,24,KEAX,KEAX20230224_214344_V06
2023,2,24,KEAX,KEAX20230224_215031_V06
2023,2,24,KEAX,KEAX20230224_215737_V06
2023,2,24,KEAX,KEAX20230224_215737_V06_MDM
2023,2,24,KEAX,KEAX20230224_220444_V06
2023,2,24,KEAX,KEAX20230224_221151_V06
2023,2,24,KEAX,KEAX20230224_221857_V06
2023,2,24,KEAX,KEAX20230224_222604_V06
2023,2,24,KEMX,KEMX20230224_000605_V06
2023,2,24,KEMX,KEMX20230224_001539_V06
2023,2,24,KEMX,KEMX20230224_002513_V06
2023,2,24,KEMX,KEMX20230224_003446_V06
2023,2,24,KEMX,KEMX20230224_004420_V06
2023,2,24,KEMX,KEMX20230224_005353_V06
2023,2,24,KEMX,KEMX20230224_005353_V06_MDM
2023,2,24,KEMX,KEMX20230224_010327_V06
2023,2,24,KEMX,KEMX20230224_011301_V06
2023,2,24,KEMX,KEMX20230224_012234_V06
2023,2,24,KEMX,KEMX20230224_013208_V06
2023,2,24,KEMX,KEMX20230224_014142_V06
2023,2,24,KEMX,KEMX20230224_015114_V06
2023,2,24,KEMX,KEMX20230224_015114_V06_MDM
2023,2,24,KEMX,KEMX20230224_020047_V06
2023,2,24,KEMX,KEMX20230224_021021_V06
2023,2,24,KEMX,KEMX20230224_021955_V06
2023,2,24,KEMX,KEMX20230224_022927_V06
2023,2,24,KEMX,KEMX20230224_023901_V06
2023,2,24,KEMX,KEMX20230224_024835_V06
2023,2,24,KEMX,KEMX20230224_025809_V06
2023,2,24,KEMX,KEMX20230224_025809_V06_MDM
2023,2,24,KEMX,KEMX20230224_030742_V06
2023,2,24,KEMX,KEMX20230224_031716_V06
2023,2,24,KEMX,KEMX20230224_032650_V06
2023,2,24,KEMX,KEMX20230224_033624_V06
2023,2,24,KEMX,KEMX20230224_034558_V06
2023,2,24,KEMX,KEMX20230224_035531_V06
2023,2,24,KEMX,KEMX20230224_035531_V06_MDM
2023,2,24,KEMX,KEMX20230224_040504_V06
2023,2,24,KEMX,KEMX20230224_041438_V06
2023,2,24,KEMX,KEMX20230224_042412_V06
2023,2,24,KEMX,KEMX20230224_043344_V06
2023,2,24,KEMX,KEMX20230224_044317_V06
2023,2,24,KEMX,KEMX20230224_045250_V06
2023,2,24,KEMX,KEMX20230224_045250_V06_MDM
2023,2,24,KEMX,KEMX20230224_050223_V06
2023,2,24,KEMX,KEMX20230224_051157_V06
2023,2,24,KEMX,KEMX20230224_052131_V06
2023,2,24,KEMX,KEMX20230224_053105_V06
2023,2,24,KEMX,KEMX20230224_054037_V06
2023,2,24,KEMX,KEMX20230224_055011_V06
2023,2,24,KEMX,KEMX20230224_055944_V06
2023,2,24,KEMX,KEMX20230224_055944_V06_MDM
2023,2,24,KEMX,KEMX20230224_060917_V06
2023,2,24,KEMX,KEMX20230224_061852_V06
2023,2,24,KEMX,KEMX20230224_062826_V06
2023,2,24,KEMX,KEMX20230224_063758_V06
2023,2,24,KEMX,KEMX20230224_064732_V06
2023,2,24,KEMX,KEMX20230224_065705_V06
2023,2,24,KEMX,KEMX20230224_065705_V06_MDM
2023,2,24,KEMX,KEMX20230224_070637_V06
2023,2,24,KEMX,KEMX20230224_071612_V06
2023,2,24,KEMX,KEMX20230224_072545_V06
2023,2,24,KEMX,KEMX20230224_073631_V06
2023,2,24,KEMX,KEMX20230224_074604_V06
2023,2,24,KEMX,KEMX20230224_075537_V06
2023,2,24,KEMX,KEMX20230224_075537_V06_MDM
2023,2,24,KEMX,KEMX20230224_080511_V06
2023,2,24,KEMX,KEMX20230224_081444_V06
2023,2,24,KEMX,KEMX20230224_082417_V06
2023,2,24,KEMX,KEMX20230224_083352_V06
2023,2,24,KEMX,KEMX20230224_084324_V06
2023,2,24,KEMX,KEMX20230224_085257_V06
2023,2,24,KEMX,KEMX20230224_085257_V06_MDM
2023,2,24,KEMX,KEMX20230224_090230_V06
2023,2,24,KEMX,KEMX20230224_091204_V06
2023,2,24,KEMX,KEMX20230224_092137_V06
2023,2,24,KEMX,KEMX20230224_093111_V06
2023,2,24,KEMX,KEMX20230224_094045_V06
2023,2,24,KEMX,KEMX20230224_095018_V06
2023,2,24,KEMX,KEMX20230224_095952_V06
2023,2,24,KEMX,KEMX20230224_095952_V06_MDM
2023,2,24,KEMX,KEMX20230224_100926_V06
2023,2,24,KEMX,KEMX20230224_101859_V06
2023,2,24,KEMX,KEMX20230224_102833_V06
2023,2,24,KEMX,KEMX20230224_103807_V06
2023,2,24,KEMX,KEMX20230224_104741_V06
2023,2,24,KEMX,KEMX20230224_105715_V06
2023,2,24,KEMX,KEMX20230224_105715_V06_MDM
2023,2,24,KEMX,KEMX20230224_110649_V06
2023,2,24,KEMX,KEMX20230224_111622_V06
2023,2,24,KEMX,KEMX20230224_112557_V06
2023,2,24,KEMX,KEMX20230224_113531_V06
2023,2,24,KEMX,KEMX20230224_114505_V06
2023,2,24,KEMX,KEMX20230224_115439_V06
2023,2,24,KEMX,KEMX20230224_115439_V06_MDM
2023,2,24,KEMX,KEMX20230224_120413_V06
2023,2,24,KEMX,KEMX20230224_121348_V06
2023,2,24,KEMX,KEMX20230224_122320_V06
2023,2,24,KEMX,KEMX20230224_123254_V06
2023,2,24,KEMX,KEMX20230224_124228_V06
2023,2,24,KEMX,KEMX20230224_125202_V06
2023,2,24,KEMX,KEMX20230224_125202_V06_MDM
2023,2,24,KEMX,KEMX20230224_130136_V06
2023,2,24,KEMX,KEMX20230224_131110_V06
2023,2,24,KEMX,KEMX20230224_132044_V06
2023,2,24,KEMX,KEMX20230224_133018_V06
2023,2,24,KEMX,KEMX20230224_133953_V06
2023,2,24,KEMX,KEMX20230224_134927_V06
2023,2,24,KEMX,KEMX20230224_135901_V06
2023,2,24,KEMX,KEMX20230224_135901_V06_MDM
2023,2,24,KEMX,KEMX20230224_140835_V06
2023,2,24,KEMX,KEMX20230224_141809_V06
2023,2,24,KEMX,KEMX20230224_142743_V06
2023,2,24,KEMX,KEMX20230224_143718_V06
2023,2,24,KEMX,KEMX20230224_144652_V06
2023,2,24,KEMX,KEMX20230224_145626_V06
2023,2,24,KEMX,KEMX20230224_145626_V06_MDM
2023,2,24,KEMX,KEMX20230224_150601_V06
2023,2,24,KEMX,KEMX20230224_151536_V06
2023,2,24,KEMX,KEMX20230224_152510_V06
2023,2,24,KEMX,KEMX20230224_153443_V06
2023,2,24,KEMX,KEMX20230224_154528_V06
2023,2,24,KEMX,KEMX20230224_155503_V06
2023,2,24,KEMX,KEMX20230224_155503_V06_MDM
2023,2,24,KEMX,KEMX20230224_160436_V06
2023,2,24,KEMX,KEMX20230224_161410_V06
2023,2,24,KEMX,KEMX20230224_162344_V06
2023,2,24,KEMX,KEMX20230224_163318_V06
2023,2,24,KEMX,KEMX20230224_164251_V06
2023,2,24,KEMX,KEMX20230224_165225_V06
2023,2,24,KEMX,KEMX20230224_165225_V06_MDM
2023,2,24,KEMX,KEMX20230224_170159_V06
2023,2,24,KEMX,KEMX20230224_171132_V06
2023,2,24,KEMX,KEMX20230224_172106_V06
2023,2,24,KEMX,KEMX20230224_173039_V06
2023,2,24,KEMX,KEMX20230224_174014_V06
2023,2,24,KEMX,KEMX20230224_174947_V06
2023,2,24,KEMX,KEMX20230224_175921_V06
2023,2,24,KEMX,KEMX20230224_175921_V06_MDM
2023,2,24,KEMX,KEMX20230224_180854_V06
2023,2,24,KEMX,KEMX20230224_181828_V06
2023,2,24,KEMX,KEMX20230224_182802_V06
2023,2,24,KEMX,KEMX20230224_183735_V06
2023,2,24,KEMX,KEMX20230224_184709_V06
2023,2,24,KEMX,KEMX20230224_185643_V06
2023,2,24,KEMX,KEMX20230224_185643_V06_MDM
2023,2,24,KEMX,KEMX20230224_190617_V06
2023,2,24,KEMX,KEMX20230224_191551_V06
2023,2,24,KEMX,KEMX20230224_192525_V06
2023,2,24,KEMX,KEMX20230224_193459_V06
2023,2,24,KEMX,KEMX20230224_194433_V06
2023,2,24,KEMX,KEMX20230224_195407_V06
2023,2,24,KEMX,KEMX20230224_195407_V06_MDM
2023,2,24,KEMX,KEMX20230224_200342_V06
2023,2,24,KEMX,KEMX20230224_201315_V06
2023,2,24,KEMX,KEMX20230224_202249_V06
2023,2,24,KEMX,KEMX20230224_203222_V06
2023,2,24,KEMX,KEMX20230224_204156_V06
2023,2,24,KEMX,KEMX20230224_205129_V06
2023,2,24,KEMX,KEMX20230224_205129_V06_MDM
2023,2,24,KEMX,KEMX20230224_210103_V06
2023,2,24,KEMX,KEMX20230224_211036_V06
2023,2,24,KEMX,KEMX20230224_212010_V06
2023,2,24,KEMX,KEMX20230224_212944_V06
2023,2,24,KEMX,KEMX20230224_213917_V06
2023,2,24,KEMX,KEMX20230224_214849_V06
2023,2,24,KEMX,KEMX20230224_215824_V06
2023,2,24,KEMX,KEMX20230224_215824_V06_MDM
2023,2,24,KEMX,KEMX20230224_220758_V06
2023,2,24,KEMX,KEMX20230224_221732_V06
2023,2,24,KENX,KENX20230224_000252_V06
2023,2,24,KENX,KENX20230224_000857_V06
2023,2,24,KENX,KENX20230224_001503_V06
2023,2,24,KENX,KENX20230224_002108_V06
2023,2,24,KENX,KENX20230224_002713_V06
2023,2,24,KENX,KENX20230224_003318_V06
2023,2,24,KENX,KENX20230224_003923_V06
2023,2,24,KENX,KENX20230224_004529_V06
2023,2,24,KENX,KENX20230224_005135_V06
2023,2,24,KENX,KENX20230224_005740_V06
2023,2,24,KENX,KENX20230224_005740_V06_MDM
2023,2,24,KENX,KENX20230224_010346_V06
2023,2,24,KENX,KENX20230224_010951_V06
2023,2,24,KENX,KENX20230224_011550_V06
2023,2,24,KENX,KENX20230224_012155_V06
2023,2,24,KENX,KENX20230224_012800_V06
2023,2,24,KENX,KENX20230224_013405_V06
2023,2,24,KENX,KENX20230224_014010_V06
2023,2,24,KENX,KENX20230224_014546_V06
2023,2,24,KENX,KENX20230224_015136_V06
2023,2,24,KENX,KENX20230224_015726_V06
2023,2,24,KENX,KENX20230224_015726_V06_MDM
2023,2,24,KENX,KENX20230224_020331_V06
2023,2,24,KENX,KENX20230224_020937_V06
2023,2,24,KENX,KENX20230224_021513_V06
2023,2,24,KENX,KENX20230224_022118_V06
2023,2,24,KENX,KENX20230224_022723_V06
2023,2,24,KENX,KENX20230224_023328_V06
2023,2,24,KENX,KENX20230224_023933_V06
2023,2,24,KENX,KENX20230224_024454_V06
2023,2,24,KENX,KENX20230224_025015_V06
2023,2,24,KENX,KENX20230224_025621_V06
2023,2,24,KENX,KENX20230224_025621_V06_MDM
2023,2,24,KENX,KENX20230224_030225_V06
2023,2,24,KENX,KENX20230224_030746_V06
2023,2,24,KENX,KENX20230224_031308_V06
2023,2,24,KENX,KENX20230224_031815_V06
2023,2,24,KENX,KENX20230224_032320_V06
2023,2,24,KENX,KENX20230224_032856_V06
2023,2,24,KENX,KENX20230224_033402_V06
2023,2,24,KENX,KENX20230224_033854_V06
2023,2,24,KENX,KENX20230224_034331_V06
2023,2,24,KENX,KENX20230224_034808_V06
2023,2,24,KENX,KENX20230224_035245_V06
2023,2,24,KENX,KENX20230224_035722_V06
2023,2,24,KENX,KENX20230224_035722_V06_MDM
2023,2,24,KENX,KENX20230224_040153_V06
2023,2,24,KENX,KENX20230224_040629_V06
2023,2,24,KENX,KENX20230224_041106_V06
2023,2,24,KENX,KENX20230224_041544_V06
2023,2,24,KENX,KENX20230224_042021_V06
2023,2,24,KENX,KENX20230224_042458_V06
2023,2,24,KENX,KENX20230224_042935_V06
2023,2,24,KENX,KENX20230224_043413_V06
2023,2,24,KENX,KENX20230224_043849_V06
2023,2,24,KENX,KENX20230224_044320_V06
2023,2,24,KENX,KENX20230224_044757_V06
2023,2,24,KENX,KENX20230224_045234_V06
2023,2,24,KENX,KENX20230224_045711_V06
2023,2,24,KENX,KENX20230224_045711_V06_MDM
2023,2,24,KENX,KENX20230224_050148_V06
2023,2,24,KENX,KENX20230224_050626_V06
2023,2,24,KENX,KENX20230224_051103_V06
2023,2,24,KENX,KENX20230224_051657_V06
2023,2,24,KENX,KENX20230224_052123_V06
2023,2,24,KENX,KENX20230224_052601_V06
2023,2,24,KENX,KENX20230224_053039_V06
2023,2,24,KENX,KENX20230224_053517_V06
2023,2,24,KENX,KENX20230224_053954_V06
2023,2,24,KENX,KENX20230224_054430_V06
2023,2,24,KENX,KENX20230224_054901_V06
2023,2,24,KENX,KENX20230224_055332_V06
2023,2,24,KENX,KENX20230224_055809_V06
2023,2,24,KENX,KENX20230224_055809_V06_MDM
2023,2,24,KENX,KENX20230224_060240_V06
2023,2,24,KENX,KENX20230224_060711_V06
2023,2,24,KENX,KENX20230224_061141_V06
2023,2,24,KENX,KENX20230224_061612_V06
2023,2,24,KENX,KENX20230224_062043_V06
2023,2,24,KENX,KENX20230224_062520_V06
2023,2,24,KENX,KENX20230224_062951_V06
2023,2,24,KENX,KENX20230224_063649_V06
2023,2,24,KENX,KENX20230224_064346_V06
2023,2,24,KENX,KENX20230224_065049_V06
2023,2,24,KENX,KENX20230224_065737_V06
2023,2,24,KENX,KENX20230224_065737_V06_MDM
2023,2,24,KENX,KENX20230224_070430_V06
2023,2,24,KENX,KENX20230224_071123_V06
2023,2,24,KENX,KENX20230224_071816_V06
2023,2,24,KENX,KENX20230224_072509_V06
2023,2,24,KENX,KENX20230224_073201_V06
2023,2,24,KENX,KENX20230224_073859_V06
2023,2,24,KENX,KENX20230224_074552_V06
2023,2,24,KENX,KENX20230224_075244_V06
2023,2,24,KENX,KENX20230224_075937_V06
2023,2,24,KENX,KENX20230224_075937_V06_MDM
2023,2,24,KENX,KENX20230224_080630_V06
2023,2,24,KENX,KENX20230224_081333_V06
2023,2,24,KENX,KENX20230224_082031_V06
2023,2,24,KENX,KENX20230224_082734_V06
2023,2,24,KENX,KENX20230224_083431_V06
2023,2,24,KENX,KENX20230224_084135_V06
2023,2,24,KENX,KENX20230224_084837_V06
2023,2,24,KENX,KENX20230224_085534_V06
2023,2,24,KENX,KENX20230224_085534_V06_MDM
2023,2,24,KENX,KENX20230224_090238_V06
2023,2,24,KENX,KENX20230224_090941_V06
2023,2,24,KENX,KENX20230224_091644_V06
2023,2,24,KENX,KENX20230224_092342_V06
2023,2,24,KENX,KENX20230224_093045_V06
2023,2,24,KENX,KENX20230224_093749_V06
2023,2,24,KENX,KENX20230224_094452_V06
2023,2,24,KENX,KENX20230224_095154_V06
2023,2,24,KENX,KENX20230224_095857_V06
2023,2,24,KENX,KENX20230224_095857_V06_MDM
2023,2,24,KENX,KENX20230224_100601_V06
2023,2,24,KENX,KENX20230224_101258_V06
2023,2,24,KENX,KENX20230224_102000_V06
2023,2,24,KENX,KENX20230224_102704_V06
2023,2,24,KENX,KENX20230224_103408_V06
2023,2,24,KENX,KENX20230224_104111_V06
2023,2,24,KENX,KENX20230224_104813_V06
2023,2,24,KENX,KENX20230224_105516_V06
2023,2,24,KENX,KENX20230224_105516_V06_MDM
2023,2,24,KENX,KENX20230224_110220_V06
2023,2,24,KENX,KENX20230224_110924_V06
2023,2,24,KENX,KENX20230224_111627_V06
2023,2,24,KENX,KENX20230224_112331_V06
2023,2,24,KENX,KENX20230224_113035_V06
2023,2,24,KENX,KENX20230224_113739_V06
2023,2,24,KENX,KENX20230224_114443_V06
2023,2,24,KENX,KENX20230224_115146_V06
2023,2,24,KENX,KENX20230224_115849_V06
2023,2,24,KENX,KENX20230224_115849_V06_MDM
2023,2,24,KENX,KENX20230224_120553_V06
2023,2,24,KENX,KENX20230224_121250_V06
2023,2,24,KENX,KENX20230224_121948_V06
2023,2,24,KENX,KENX20230224_122651_V06
2023,2,24,KENX,KENX20230224_123354_V06
2023,2,24,KENX,KENX20230224_124057_V06
2023,2,24,KENX,KENX20230224_124754_V06
2023,2,24,KENX,KENX20230224_125451_V06
2023,2,24,KENX,KENX20230224_125451_V06_MDM
2023,2,24,KENX,KENX20230224_130155_V06
2023,2,24,KENX,KENX20230224_130848_V06
2023,2,24,KENX,KENX20230224_131703_V06
2023,2,24,KENX,KENX20230224_132407_V06
2023,2,24,KENX,KENX20230224_133110_V06
2023,2,24,KENX,KENX20230224_133809_V06
2023,2,24,KENX,KENX20230224_134512_V06
2023,2,24,KENX,KENX20230224_135210_V06
2023,2,24,KENX,KENX20230224_135914_V06
2023,2,24,KENX,KENX20230224_135914_V06_MDM
2023,2,24,KENX,KENX20230224_140618_V06
2023,2,24,KENX,KENX20230224_141321_V06
2023,2,24,KENX,KENX20230224_142024_V06
2023,2,24,KENX,KENX20230224_142721_V06
2023,2,24,KENX,KENX20230224_143417_V06
2023,2,24,KENX,KENX20230224_144120_V06
2023,2,24,KENX,KENX20230224_144818_V06
2023,2,24,KENX,KENX20230224_145515_V06
2023,2,24,KENX,KENX20230224_145515_V06_MDM
2023,2,24,KENX,KENX20230224_150203_V06
2023,2,24,KENX,KENX20230224_150856_V06
2023,2,24,KENX,KENX20230224_151553_V06
2023,2,24,KENX,KENX20230224_152257_V06
2023,2,24,KENX,KENX20230224_152955_V06
2023,2,24,KENX,KENX20230224_153648_V06
2023,2,24,KENX,KENX20230224_154350_V06
2023,2,24,KENX,KENX20230224_155048_V06
2023,2,24,KENX,KENX20230224_155746_V06
2023,2,24,KENX,KENX20230224_155746_V06_MDM
2023,2,24,KENX,KENX20230224_160438_V06
2023,2,24,KENX,KENX20230224_161130_V06
2023,2,24,KENX,KENX20230224_161823_V06
2023,2,24,KENX,KENX20230224_162521_V06
2023,2,24,KENX,KENX20230224_163219_V06
2023,2,24,KENX,KENX20230224_163911_V06
2023,2,24,KENX,KENX20230224_164609_V06
2023,2,24,KENX,KENX20230224_165301_V06
2023,2,24,KENX,KENX20230224_165959_V06
2023,2,24,KENX,KENX20230224_165959_V06_MDM
2023,2,24,KENX,KENX20230224_170701_V06
2023,2,24,KENX,KENX20230224_171354_V06
2023,2,24,KENX,KENX20230224_172047_V06
2023,2,24,KENX,KENX20230224_172744_V06
2023,2,24,KENX,KENX20230224_173446_V06
2023,2,24,KENX,KENX20230224_174139_V06
2023,2,24,KENX,KENX20230224_174843_V06
2023,2,24,KENX,KENX20230224_175547_V06
2023,2,24,KENX,KENX20230224_175547_V06_MDM
2023,2,24,KENX,KENX20230224_180244_V06
2023,2,24,KENX,KENX20230224_180942_V06
2023,2,24,KENX,KENX20230224_181640_V06
2023,2,24,KENX,KENX20230224_182328_V06
2023,2,24,KENX,KENX20230224_183025_V06
2023,2,24,KENX,KENX20230224_183722_V06
2023,2,24,KENX,KENX20230224_184420_V06
2023,2,24,KENX,KENX20230224_185117_V06
2023,2,24,KENX,KENX20230224_185813_V06
2023,2,24,KENX,KENX20230224_185813_V06_MDM
2023,2,24,KENX,KENX20230224_190516_V06
2023,2,24,KENX,KENX20230224_191214_V06
2023,2,24,KENX,KENX20230224_191906_V06
2023,2,24,KENX,KENX20230224_192559_V06
2023,2,24,KENX,KENX20230224_193301_V06
2023,2,24,KENX,KENX20230224_194005_V06
2023,2,24,KENX,KENX20230224_194658_V06
2023,2,24,KENX,KENX20230224_195350_V06
2023,2,24,KENX,KENX20230224_195350_V06_MDM
2023,2,24,KENX,KENX20230224_200053_V06
2023,2,24,KENX,KENX20230224_200751_V06
2023,2,24,KENX,KENX20230224_201448_V06
2023,2,24,KENX,KENX20230224_202137_V06
2023,2,24,KENX,KENX20230224_202834_V06
2023,2,24,KENX,KENX20230224_203531_V06
2023,2,24,KENX,KENX20230224_204228_V06
2023,2,24,KENX,KENX20230224_204932_V06
2023,2,24,KENX,KENX20230224_205620_V06
2023,2,24,KENX,KENX20230224_205620_V06_MDM
2023,2,24,KENX,KENX20230224_210325_V06
2023,2,24,KENX,KENX20230224_211022_V06
2023,2,24,KENX,KENX20230224_211823_V06
2023,2,24,KENX,KENX20230224_212526_V06
2023,2,24,KENX,KENX20230224_213230_V06
2023,2,24,KENX,KENX20230224_213919_V06
2023,2,24,KENX,KENX20230224_214612_V06
2023,2,24,KENX,KENX20230224_215314_V06
2023,2,24,KENX,KENX20230224_220011_V06
2023,2,24,KENX,KENX20230224_220011_V06_MDM
2023,2,24,KENX,KENX20230224_220709_V06
2023,2,24,KENX,KENX20230224_221407_V06
2023,2,24,KENX,KENX20230224_222110_V06
2023,2,24,KENX,KENX20230224_222807_V06
2023,2,24,KEOX,KEOX20230224_000053_V06
2023,2,24,KEOX,KEOX20230224_000407_V06
2023,2,24,KEOX,KEOX20230224_000720_V06
2023,2,24,KEOX,KEOX20230224_001035_V06
2023,2,24,KEOX,KEOX20230224_001730_V06
2023,2,24,KEOX,KEOX20230224_002412_V06
2023,2,24,KEOX,KEOX20230224_003054_V06
2023,2,24,KEOX,KEOX20230224_003737_V06
2023,2,24,KEOX,KEOX20230224_004419_V06
2023,2,24,KEOX,KEOX20230224_005101_V06
2023,2,24,KEOX,KEOX20230224_005744_V06
2023,2,24,KEOX,KEOX20230224_005744_V06_MDM
2023,2,24,KEOX,KEOX20230224_010427_V06
2023,2,24,KEOX,KEOX20230224_011123_V06
2023,2,24,KEOX,KEOX20230224_011814_V06
2023,2,24,KEOX,KEOX20230224_012510_V06
2023,2,24,KEOX,KEOX20230224_013201_V06
2023,2,24,KEOX,KEOX20230224_013903_V06
2023,2,24,KEOX,KEOX20230224_014604_V06
2023,2,24,KEOX,KEOX20230224_015306_V06
2023,2,24,KEOX,KEOX20230224_020002_V06
2023,2,24,KEOX,KEOX20230224_020002_V06_MDM
2023,2,24,KEOX,KEOX20230224_020652_V06
2023,2,24,KEOX,KEOX20230224_021343_V06
2023,2,24,KEOX,KEOX20230224_022045_V06
2023,2,24,KEOX,KEOX20230224_022902_V06
2023,2,24,KEOX,KEOX20230224_023604_V06
2023,2,24,KEOX,KEOX20230224_024305_V06
2023,2,24,KEOX,KEOX20230224_025007_V06
2023,2,24,KEOX,KEOX20230224_025709_V06
2023,2,24,KEOX,KEOX20230224_025709_V06_MDM
2023,2,24,KEOX,KEOX20230224_030411_V06
2023,2,24,KEOX,KEOX20230224_031112_V06
2023,2,24,KEOX,KEOX20230224_031814_V06
2023,2,24,KEOX,KEOX20230224_032516_V06
2023,2,24,KEOX,KEOX20230224_033218_V06
2023,2,24,KEOX,KEOX20230224_033920_V06
2023,2,24,KEOX,KEOX20230224_034621_V06
2023,2,24,KEOX,KEOX20230224_035323_V06
2023,2,24,KEOX,KEOX20230224_035323_V06_MDM
2023,2,24,KEOX,KEOX20230224_040024_V06
2023,2,24,KEOX,KEOX20230224_040726_V06
2023,2,24,KEOX,KEOX20230224_041428_V06
2023,2,24,KEOX,KEOX20230224_042131_V06
2023,2,24,KEOX,KEOX20230224_042833_V06
2023,2,24,KEOX,KEOX20230224_043534_V06
2023,2,24,KEOX,KEOX20230224_044236_V06
2023,2,24,KEOX,KEOX20230224_044938_V06
2023,2,24,KEOX,KEOX20230224_045640_V06
2023,2,24,KEOX,KEOX20230224_045640_V06_MDM
2023,2,24,KEOX,KEOX20230224_050341_V06
2023,2,24,KEOX,KEOX20230224_051032_V06
2023,2,24,KEOX,KEOX20230224_051728_V06
2023,2,24,KEOX,KEOX20230224_052431_V06
2023,2,24,KEOX,KEOX20230224_053127_V06
2023,2,24,KEOX,KEOX20230224_053828_V06
2023,2,24,KEOX,KEOX20230224_054530_V06
2023,2,24,KEOX,KEOX20230224_055232_V06
2023,2,24,KEOX,KEOX20230224_055934_V06
2023,2,24,KEOX,KEOX20230224_055934_V06_MDM
2023,2,24,KEOX,KEOX20230224_060635_V06
2023,2,24,KEOX,KEOX20230224_061338_V06
2023,2,24,KEOX,KEOX20230224_062040_V06
2023,2,24,KEOX,KEOX20230224_062742_V06
2023,2,24,KEOX,KEOX20230224_063443_V06
2023,2,24,KEOX,KEOX20230224_064146_V06
2023,2,24,KEOX,KEOX20230224_064848_V06
2023,2,24,KEOX,KEOX20230224_065543_V06
2023,2,24,KEOX,KEOX20230224_065543_V06_MDM
2023,2,24,KEOX,KEOX20230224_070235_V06
2023,2,24,KEOX,KEOX20230224_070936_V06
2023,2,24,KEOX,KEOX20230224_071632_V06
2023,2,24,KEOX,KEOX20230224_072327_V06
2023,2,24,KEOX,KEOX20230224_073019_V06
2023,2,24,KEOX,KEOX20230224_073714_V06
2023,2,24,KEOX,KEOX20230224_074416_V06
2023,2,24,KEOX,KEOX20230224_075112_V06
2023,2,24,KEOX,KEOX20230224_075813_V06
2023,2,24,KEOX,KEOX20230224_075813_V06_MDM
2023,2,24,KEOX,KEOX20230224_080515_V06
2023,2,24,KEOX,KEOX20230224_081206_V06
2023,2,24,KEOX,KEOX20230224_081857_V06
2023,2,24,KEOX,KEOX20230224_082548_V06
2023,2,24,KEOX,KEOX20230224_083239_V06
2023,2,24,KEOX,KEOX20230224_083940_V06
2023,2,24,KEOX,KEOX20230224_084635_V06
2023,2,24,KEOX,KEOX20230224_085337_V06
2023,2,24,KEOX,KEOX20230224_085337_V06_MDM
2023,2,24,KEOX,KEOX20230224_090033_V06
2023,2,24,KEOX,KEOX20230224_090720_V06
2023,2,24,KEOX,KEOX20230224_091407_V06
2023,2,24,KEOX,KEOX20230224_092054_V06
2023,2,24,KEOX,KEOX20230224_092736_V06
2023,2,24,KEOX,KEOX20230224_093419_V06
2023,2,24,KEOX,KEOX20230224_094111_V06
2023,2,24,KEOX,KEOX20230224_094758_V06
2023,2,24,KEOX,KEOX20230224_095441_V06
2023,2,24,KEOX,KEOX20230224_095441_V06_MDM
2023,2,24,KEOX,KEOX20230224_100123_V06
2023,2,24,KEOX,KEOX20230224_100806_V06
2023,2,24,KEOX,KEOX20230224_101449_V06
2023,2,24,KEOX,KEOX20230224_102136_V06
2023,2,24,KEOX,KEOX20230224_102934_V06
2023,2,24,KEOX,KEOX20230224_103621_V06
2023,2,24,KEOX,KEOX20230224_104312_V06
2023,2,24,KEOX,KEOX20230224_105008_V06
2023,2,24,KEOX,KEOX20230224_105658_V06
2023,2,24,KEOX,KEOX20230224_105658_V06_MDM
2023,2,24,KEOX,KEOX20230224_110345_V06
2023,2,24,KEOX,KEOX20230224_111041_V06
2023,2,24,KEOX,KEOX20230224_111724_V06
2023,2,24,KEOX,KEOX20230224_112410_V06
2023,2,24,KEOX,KEOX20230224_113052_V06
2023,2,24,KEOX,KEOX20230224_113735_V06
2023,2,24,KEOX,KEOX20230224_114426_V06
2023,2,24,KEOX,KEOX20230224_115122_V06
2023,2,24,KEOX,KEOX20230224_115805_V06
2023,2,24,KEOX,KEOX20230224_115805_V06_MDM
2023,2,24,KEOX,KEOX20230224_120447_V06
2023,2,24,KEOX,KEOX20230224_121130_V06
2023,2,24,KEOX,KEOX20230224_121822_V06
2023,2,24,KEOX,KEOX20230224_122504_V06
2023,2,24,KEOX,KEOX20230224_122828_V06
2023,2,24,KEOX,KEOX20230224_123147_V06
2023,2,24,KEOX,KEOX20230224_123510_V06
2023,2,24,KEOX,KEOX20230224_123828_V06
2023,2,24,KEOX,KEOX20230224_124200_V06
2023,2,24,KEOX,KEOX20230224_124518_V06
2023,2,24,KEOX,KEOX20230224_124836_V06
